Sample	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
Res2_Phage_G3_2	204409.0	64424.0	96501.0	112554.0	120426.0	123662.0	123597.0	120068.0	115046.0	108113.0	99784.0	92610.0	84849.0	76561.0	70183.0	61487.0	53628.0	42583.0	32246.0	23875.0	18922.0	16069.0	14513.0	12487.0	9935.0	8200.0	48102.0	394533.0
Res2_Phage_G4_1	50271.0	27114.0	49404.0	64920.0	74303.0	81371.0	85806.0	88678.0	88557.0	87189.0	84993.0	81503.0	77623.0	73078.0	68822.0	64456.0	59145.0	54751.0	49441.0	44955.0	40249.0	35972.0	31309.0	26111.0	22108.0	18999.0	30416.0	190843.0
Res2_Phage_G4_2	48090.0	26923.0	49075.0	64506.0	73813.0	80781.0	85156.0	87910.0	87716.0	86225.0	83818.0	80051.0	75883.0	70851.0	65907.0	60688.0	53655.0	46487.0	38394.0	30742.0	23163.0	18956.0	14786.0	10398.0	7784.0	6195.0	43075.0	331359.0
Res2_Phage_G5_1	28036.0	11442.0	19615.0	24942.0	29410.0	32482.0	35031.0	36401.0	36999.0	36987.0	36479.0	35286.0	33901.0	32420.0	30376.0	28813.0	26842.0	24805.0	22749.0	21289.0	19318.0	17890.0	15862.0	14042.0	12134.0	10355.0	19573.0	156503.0
Res2_Phage_G5_2	26560.0	11366.0	19508.0	24823.0	29238.0	32283.0	34826.0	36159.0	36710.0	36633.0	36056.0	34849.0	33284.0	31593.0	29304.0	27203.0	24253.0	20883.0	16983.0	13408.0	9571.0	7100.0	5118.0	3651.0	2604.0	2277.0	27579.0	236160.0
Res2_Phage_G6_1	138121.0	5980.0	9001.0	11232.0	12797.0	13979.0	15006.0	15456.0	15784.0	15828.0	15730.0	15741.0	15530.0	15523.0	15814.0	15472.0	15177.0	15428.0	15206.0	15033.0	15099.0	14863.0	14774.0	14031.0	13154.0	12074.0	24561.0	203704.0
Res2_Phage_G6_2	129042.0	6000.0	8953.0	11383.0	12696.0	13843.0	14879.0	15291.0	15629.0	15632.0	15504.0	15478.0	15209.0	15071.0	15184.0	14545.0	13555.0	12437.0	10578.0	8806.0	7321.0	6070.0	5244.0	4387.0	3817.0	3379.0	31161.0	279004.0
Res2_Phage_H1_1	42793.0	22418.0	33967.0	40578.0	45020.0	47929.0	50410.0	52462.0	54059.0	56101.0	57059.0	57887.0	59043.0	60021.0	60219.0	61525.0	60897.0	60743.0	60050.0	57987.0	56487.0	53755.0	49994.0	46152.0	41353.0	37250.0	54639.0	388358.0
Res2_Phage_H1_2	41082.0	22293.0	33797.0	40369.0	44781.0	47709.0	50178.0	52154.0	53748.0	55716.0	56574.0	57276.0	58216.0	58918.0	58631.0	59206.0	57402.0	55084.0	51069.0	44604.0	36367.0	29388.0	21889.0	14730.0	10942.0	9186.0	73021.0	574826.0
Res2_Phage_H2_1	106453.0	61149.0	93632.0	114270.0	129505.0	140668.0	148164.0	154072.0	157420.0	158649.0	156750.0	153598.0	148391.0	143098.0	135886.0	128435.0	120681.0	113100.0	104245.0	95214.0	87153.0	77710.0	67940.0	58288.0	48614.0	40267.0	62180.0	384701.0
Res2_Phage_H2_2	99728.0	60218.0	92215.0	112463.0	127320.0	138203.0	145429.0	151098.0	154152.0	155151.0	153024.0	149501.0	143738.0	137693.0	129328.0	119677.0	107365.0	91599.0	73098.0	57102.0	45327.0	36921.0	31185.0	25210.0	20081.0	16300.0	95703.0	721404.0
Res2_Phage_H3_1	334094.0	29057.0	52104.0	62835.0	64370.0	61201.0	56814.0	52830.0	50311.0	48218.0	47465.0	47794.0	48658.0	49503.0	50846.0	51715.0	52563.0	52932.0	52803.0	51756.0	51392.0	49407.0	47327.0	44340.0	40618.0	37611.0	72923.0	838996.0
