Sample	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126
trimmed_Res2_DNA_F1_2_paired	119102.0	252309.0	266849.0	287691.0	307837.0	325501.0	345249.0	365823.0	385052.0	406757.0	429630.0	455623.0	480234.0	503730.0	533431.0	559298.0	592878.0	641016.0	693240.0	742173.0	805498.0	871308.0	980049.0	1138727.0	1626715.0	5994297.0	13581753.0
trimmed_Res2_DNA_F2_1_paired	43085.0	92180.0	100383.0	109760.0	119925.0	131097.0	143216.0	159377.0	175234.0	190576.0	204611.0	216544.0	231532.0	249237.0	260707.0	270946.0	288388.0	317148.0	445770.0	915547.0	405767.0	421897.0	460961.0	550146.0	887280.0	4963242.0	23306821.0
trimmed_Res2_DNA_F2_2_paired	117401.0	248275.0	262469.0	282219.0	303335.0	320958.0	339334.0	358224.0	379524.0	400163.0	425639.0	447539.0	473900.0	495050.0	527419.0	548429.0	587960.0	634057.0	685435.0	738470.0	802940.0	867506.0	979609.0	1145988.0	1647844.0	6289081.0	15352609.0
trimmed_Res2_DNA_F3_1_paired	40569.0	84512.0	91248.0	99001.0	105123.0	113471.0	123427.0	138509.0	152984.0	164582.0	175223.0	186619.0	199718.0	214411.0	228502.0	239073.0	255300.0	280337.0	459598.0	1264977.0	368846.0	379703.0	417528.0	487944.0	764928.0	6054077.0	32284621.0
trimmed_Res2_DNA_F3_2_paired	101261.0	213329.0	225171.0	240751.0	254255.0	270369.0	288813.0	307715.0	329003.0	351267.0	377475.0	407251.0	440931.0	467496.0	508875.0	544334.0	595735.0	661405.0	735637.0	810641.0	902041.0	1002546.0	1157827.0	1400194.0	2101208.0	8898330.0	21780971.0
trimmed_Res2_DNA_F4_1_paired	44808.0	96007.0	104347.0	112742.0	123647.0	135448.0	148121.0	165004.0	182394.0	196794.0	212317.0	225818.0	240408.0	258336.0	272153.0	284745.0	302590.0	332698.0	467195.0	961989.0	425457.0	444450.0	487750.0	583038.0	944326.0	4922221.0	22477945.0
trimmed_Res2_DNA_F4_2_paired	122614.0	259699.0	275778.0	295720.0	317119.0	334793.0	356802.0	374829.0	400253.0	422021.0	446847.0	472925.0	503180.0	528094.0	559461.0	586369.0	625462.0	672719.0	728148.0	787680.0	852978.0	921706.0	1034442.0	1205385.0	1716431.0	6070975.0	14280318.0
trimmed_Res2_DNA_F5_1_paired	41080.0	86775.0	95790.0	103271.0	112983.0	121792.0	134617.0	148457.0	164122.0	178619.0	192071.0	204910.0	218301.0	230518.0	242281.0	251424.0	267399.0	292649.0	397198.0	764020.0	378500.0	393778.0	429437.0	510866.0	806073.0	4438528.0	27284390.0
trimmed_Res2_DNA_F5_2_paired	135421.0	284663.0	300229.0	320732.0	341627.0	359081.0	381265.0	397520.0	419743.0	439411.0	461176.0	483783.0	506707.0	508907.0	531844.0	546204.0	572865.0	614516.0	655100.0	696990.0	750105.0	803438.0	895053.0	1029417.0	1448237.0	5771725.0	18834090.0
trimmed_Res2_DNA_F6_1_paired	38584.0	79457.0	87096.0	94798.0	104311.0	113978.0	125225.0	139082.0	153234.0	167791.0	180127.0	193037.0	206683.0	219065.0	231342.0	240060.0	254693.0	280555.0	387871.0	777244.0	364336.0	381029.0	419253.0	506039.0	826738.0	4402507.0	25858103.0
trimmed_Res2_DNA_F6_2_paired	136394.0	288955.0	305750.0	324785.0	347496.0	364358.0	385285.0	404772.0	427181.0	445070.0	467896.0	492489.0	516567.0	526967.0	551820.0	568729.0	595308.0	635302.0	678315.0	722127.0	774936.0	828208.0	917325.0	1053105.0	1478047.0	5515852.0	17079199.0
