Sample	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	252	257	262	267	272	277	282	287	292	297	301
trimmed_Res2_Phage_E4_2_paired	117554.0	122578.0	127839.0	130631.0	132927.0	135371.0	136756.0	137295.0	136984.0	136916.0	136218.0	135439.0	134758.0	133714.0	132419.0	130287.0	130553.0	128594.0	128145.0	127444.0	131048.0	130930.0	122273.0	122081.0	120912.0	120532.0	118782.0	118751.0	119715.0	119251.0	125689.0	121630.0	123609.0	118878.0	120842.0	129928.0	139956.0	142995.0	145686.0	131456.0	108713.0	69679.0	45296.0	26953.0	18537.0	18310.0
trimmed_Res2_Phage_E5_1_paired	4923.0	5140.0	5448.0	5659.0	6236.0	6519.0	6855.0	7337.0	7865.0	8325.0	8430.0	9067.0	9573.0	9911.0	10571.0	11014.0	11463.0	11988.0	12411.0	12885.0	13154.0	13742.0	14352.0	14582.0	14583.0	14985.0	15114.0	15083.0	15166.0	15040.0	14422.0	13859.0	13672.0	13390.0	12909.0	12628.0	12172.0	12045.0	11647.0	11061.0	10792.0	9634.0	9875.0	10670.0	18102.0	93071.0
trimmed_Res2_Phage_E5_2_paired	5791.0	6039.0	6453.0	6753.0	7375.0	7708.0	8238.0	8852.0	9313.0	9958.0	10181.0	10970.0	11564.0	12089.0	12811.0	13223.0	14053.0	14682.0	15117.0	15872.0	16828.0	17709.0	17797.0	18289.0	18468.0	18815.0	18977.0	18794.0	19351.0	19230.0	19324.0	18557.0	17910.0	17207.0	16578.0	16889.0	16868.0	16062.0	16116.0	14801.0	12432.0	8569.0	5900.0	3632.0	2562.0	2663.0
trimmed_Res2_Phage_E6_1_paired	6151.0	6145.0	6778.0	6852.0	7322.0	7223.0	7791.0	8146.0	8518.0	8702.0	9161.0	9559.0	9831.0	10242.0	10495.0	11010.0	11288.0	11693.0	11728.0	12133.0	12144.0	12822.0	12950.0	13177.0	13031.0	13324.0	13223.0	13522.0	13273.0	13537.0	13405.0	12980.0	13126.0	12925.0	12951.0	12831.0	12926.0	13207.0	13059.0	12540.0	12071.0	10810.0	10954.0	11817.0	22698.0	103580.0
trimmed_Res2_Phage_E6_2_paired	8911.0	9031.0	9870.0	10094.0	10829.0	10645.0	11403.0	12090.0	12625.0	12879.0	13637.0	14457.0	14522.0	14957.0	15355.0	15902.0	16401.0	16966.0	16907.0	17442.0	17806.0	18646.0	18519.0	18827.0	18889.0	19015.0	18423.0	18844.0	18685.0	18336.0	17782.0	16983.0	15726.0	15152.0	15028.0	14381.0	13655.0	12251.0	10128.0	8281.0	6800.0	6128.0	3845.0	2740.0	1915.0	1943.0
trimmed_Res2_Phage_F1_1_paired	32782.0	33845.0	35593.0	35727.0	37419.0	37525.0	38407.0	38962.0	39559.0	39961.0	39925.0	39964.0	40611.0	40317.0	40775.0	40986.0	41039.0	41064.0	40940.0	41347.0	41115.0	41202.0	40506.0	40381.0	39598.0	39500.0	39792.0	38962.0	38857.0	38082.0	37422.0	36363.0	35297.0	33785.0	32642.0	31791.0	29741.0	29381.0	28183.0	28199.0	27908.0	27970.0	32607.0	39953.0	83804.0	416977.0
trimmed_Res2_Phage_F1_2_paired	38986.0	40167.0	42656.0	42845.0	45237.0	45592.0	46886.0	47902.0	48742.0	49458.0	49948.0	52953.0	51606.0	51976.0	52290.0	53273.0	54129.0	54500.0	55191.0	56248.0	56871.0	57573.0	56080.0	56794.0	56129.0	56706.0	55948.0	55668.0	56265.0	55103.0	54712.0	53517.0	52574.0	51526.0	52466.0	54077.0	53345.0	48475.0	42265.0	33641.0	27368.0	21537.0	13960.0	8985.0	6865.0	7731.0
trimmed_Res2_Phage_F2_1_paired	27556.0	27734.0	28809.0	28720.0	29389.0	29056.0	29385.0	28703.0	28863.0	28624.0	27931.0	26833.0	26634.0	26380.0	25711.0	25260.0	24516.0	23842.0	23451.0	22705.0	22087.0	21433.0	20630.0	20153.0	19279.0	18640.0	17893.0	17621.0	16813.0	16127.0	15312.0	14679.0	13662.0	12982.0	12247.0	11341.0	10805.0	10430.0	9637.0	9431.0	9152.0	8916.0	10071.0	12408.0	26955.0	126329.0
trimmed_Res2_Phage_F2_2_paired	29881.0	30118.0	31513.0	31638.0	32593.0	32336.0	32754.0	32413.0	32781.0	32507.0	32077.0	32826.0	31124.0	31116.0	30720.0	30174.0	29780.0	29355.0	28885.0	28300.0	27507.0	26862.0	25849.0	25526.0	24426.0	23895.0	22749.0	22280.0	21346.0	20255.0	19351.0	18264.0	17266.0	16467.0	16624.0	15957.0	15039.0	13082.0	10981.0	8892.0	7517.0	7374.0	4830.0	3505.0	2912.0	3488.0
trimmed_Res2_Phage_F3_1_paired	25657.0	27447.0	29112.0	30189.0	31694.0	33073.0	34048.0	35143.0	35970.0	36377.0	37214.0	36572.0	37398.0	37600.0	37486.0	37214.0	37078.0	36723.0	36527.0	35950.0	35208.0	34884.0	34422.0	33355.0	32309.0	31072.0	29995.0	28463.0	27562.0	26575.0	24946.0	22562.0	22166.0	21519.0	21392.0	20995.0	21286.0	22131.0	23147.0	23630.0	23093.0	20053.0	17384.0	15203.0	23413.0	89663.0
trimmed_Res2_Phage_F3_2_paired	27365.0	29103.0	31043.0	32510.0	34040.0	35695.0	36932.0	38348.0	38996.0	39650.0	40729.0	40529.0	41362.0	41745.0	41245.0	41209.0	41603.0	41218.0	41475.0	40589.0	40611.0	40358.0	39914.0	39143.0	38607.0	37965.0	37619.0	37597.0	38501.0	39578.0	39395.0	36198.0	31775.0	26333.0	21698.0	18349.0	17317.0	13822.0	12447.0	11056.0	10093.0	10246.0	7039.0	5060.0	4228.0	4565.0
trimmed_Res2_Phage_F4_1_paired	10369.0	11064.0	11918.0	12318.0	13285.0	13658.0	14447.0	15151.0	16082.0	16926.0	17737.0	18592.0	19181.0	20051.0	20772.0	21718.0	22124.0	23188.0	23566.0	24157.0	24479.0	25381.0	25371.0	25590.0	25683.0	25246.0	25070.0	24936.0	24829.0	24258.0	23587.0	22617.0	21894.0	21060.0	20250.0	19596.0	18930.0	18099.0	17865.0	16915.0	16580.0	15273.0	16311.0	18181.0	33364.0	190213.0
trimmed_Res2_Phage_F4_2_paired	12809.0	13502.0	14771.0	15357.0	16353.0	16911.0	18005.0	19036.0	19894.0	20838.0	21955.0	23155.0	23643.0	24731.0	25539.0	26385.0	27067.0	28408.0	28955.0	29797.0	31097.0	31873.0	30735.0	31261.0	31401.0	31291.0	30423.0	30447.0	30270.0	29851.0	29881.0	28509.0	27867.0	26383.0	25695.0	26234.0	26661.0	25539.0	25917.0	24304.0	22289.0	18225.0	13912.0	10209.0	8942.0	11555.0
trimmed_Res2_Phage_F5_1_paired	17701.0	18546.0	19367.0	19652.0	20592.0	20814.0	21487.0	21500.0	21838.0	22293.0	22302.0	22100.0	22030.0	22043.0	21864.0	21333.0	20976.0	20910.0	20104.0	19836.0	19201.0	18525.0	17993.0	17152.0	16189.0	15389.0	14720.0	13793.0	12792.0	12154.0	10875.0	9820.0	8933.0	8339.0	7804.0	7217.0	6893.0	6658.0	6113.0	5987.0	5707.0	5089.0	5276.0	6028.0	10703.0	42110.0
trimmed_Res2_Phage_F5_2_paired	18813.0	19771.0	20748.0	21185.0	22200.0	22620.0	23442.0	23615.0	24091.0	24616.0	24890.0	25054.0	24769.0	24622.0	24582.0	24153.0	23646.0	23553.0	22504.0	22215.0	21623.0	20668.0	20027.0	19062.0	17782.0	16958.0	15811.0	14907.0	14060.0	13228.0	12076.0	11101.0	9914.0	9556.0	8693.0	8285.0	7559.0	6266.0	5037.0	3879.0	3109.0	2755.0	1868.0	1325.0	969.0	1141.0
trimmed_Res2_Phage_F6_1_paired	8287.0	8665.0	9189.0	9163.0	9575.0	9682.0	9666.0	9777.0	9797.0	9712.0	9849.0	9629.0	9673.0	9578.0	9439.0	9426.0	9436.0	9192.0	9181.0	9091.0	8906.0	8825.0	8719.0	8500.0	8463.0	8244.0	8216.0	8109.0	7889.0	7571.0	7351.0	7172.0	6911.0	6840.0	6402.0	5910.0	5337.0	4994.0	4620.0	4311.0	4227.0	4262.0	5217.0	6690.0	15730.0	87066.0
trimmed_Res2_Phage_F6_2_paired	9093.0	9518.0	10071.0	10027.0	10611.0	10757.0	10732.0	10892.0	11058.0	10949.0	11180.0	11580.0	11138.0	11172.0	11105.0	11260.0	11285.0	11108.0	11134.0	11137.0	10997.0	10985.0	10819.0	11017.0	11045.0	10996.0	10944.0	10889.0	10883.0	10877.0	10773.0	10680.0	10817.0	11187.0	12121.0	12705.0	13055.0	12348.0	10424.0	7986.0	6154.0	4772.0	2659.0	1582.0	1030.0	937.0
trimmed_Res2_Phage_G1_1_paired	71680.0	75458.0	78262.0	78922.0	79250.0	77913.0	76161.0	74214.0	71917.0	68465.0	66129.0	61718.0	58742.0	55613.0	51930.0	48902.0	45395.0	42541.0	39911.0	36873.0	33914.0	31551.0	29438.0	26850.0	24457.0	22369.0	20457.0	18650.0	16521.0	15040.0	13139.0	10550.0	9963.0	9203.0	8628.0	8169.0	7799.0	7625.0	7284.0	7363.0	6956.0	6344.0	6722.0	7663.0	17249.0	90817.0
trimmed_Res2_Phage_G1_2_paired	73572.0	77209.0	80464.0	81525.0	82076.0	80953.0	79467.0	77608.0	74850.0	71445.0	69414.0	65686.0	62083.0	58646.0	54926.0	51690.0	48381.0	45493.0	42324.0	39351.0	36443.0	34046.0	31546.0	28777.0	26322.0	24293.0	21934.0	20093.0	18163.0	16879.0	15049.0	12772.0	11801.0	10951.0	10520.0	10699.0	10905.0	10261.0	9676.0	8971.0	8420.0	9173.0	6307.0	4794.0	3799.0	4960.0
trimmed_Res2_Phage_G2_1_paired	11339.0	12573.0	14143.0	15309.0	16855.0	18539.0	19739.0	21607.0	23043.0	24432.0	26358.0	27269.0	28510.0	29649.0	30362.0	31496.0	31790.0	32518.0	32334.0	33293.0	32680.0	33279.0	32903.0	32189.0	31343.0	30850.0	29923.0	28819.0	27582.0	26917.0	25141.0	23113.0	22399.0	21434.0	20941.0	20131.0	19700.0	19672.0	19016.0	18238.0	17162.0	14709.0	13632.0	13754.0	23401.0	100826.0
trimmed_Res2_Phage_G2_2_paired	13691.0	14826.0	16852.0	18180.0	19826.0	21719.0	23496.0	25618.0	27224.0	28774.0	31109.0	32594.0	33736.0	35228.0	35851.0	37155.0	37837.0	39122.0	38919.0	40170.0	39792.0	40562.0	40396.0	39677.0	38866.0	38392.0	37068.0	36174.0	35459.0	34535.0	32042.0	28775.0	25117.0	22750.0	20684.0	18977.0	17312.0	14846.0	12171.0	9899.0	7769.0	6844.0	4136.0	2684.0	1997.0	2061.0
trimmed_Res2_Phage_G3_1_paired	59957.0	59845.0	60989.0	60172.0	60424.0	59049.0	58070.0	56399.0	55253.0	53121.0	51573.0	49230.0	47302.0	45633.0	43825.0	41763.0	40189.0	37923.0	35803.0	34635.0	32895.0	30525.0	29133.0	27332.0	25433.0	22878.0	20167.0	18208.0	16359.0	14642.0	13395.0	12608.0	12484.0	12183.0	13222.0	14037.0	15837.0	18245.0	20050.0	20592.0	19370.0	16267.0	12877.0	9849.0	10850.0	26214.0
trimmed_Res2_Phage_G3_2_paired	62652.0	62392.0	63638.0	63368.0	63574.0	62393.0	61788.0	59692.0	58825.0	57221.0	55555.0	53017.0	51166.0	49467.0	47544.0	45603.0	43913.0	42182.0	40291.0	39361.0	37847.0	35409.0	34113.0	32618.0	31152.0	30014.0	28781.0	29864.0	31291.0	30799.0	27658.0	20523.0	14388.0	9852.0	6626.0	4696.0	3063.0	1853.0	1129.0	591.0	367.0	203.0	115.0	66.0	48.0	99.0
trimmed_Res2_Phage_G4_1_paired	37570.0	38844.0	40883.0	41278.0	42414.0	42768.0	43783.0	43204.0	42833.0	42675.0	41991.0	41288.0	40669.0	39634.0	38528.0	37305.0	36781.0	35263.0	33889.0	32903.0	31605.0	30311.0	29398.0	27414.0	25722.0	24224.0	22650.0	20827.0	19184.0	17893.0	16258.0	14639.0	13804.0	13066.0	12904.0	12413.0	12292.0	12163.0	11931.0	11674.0	10850.0	9039.0	7978.0	7491.0	11677.0	48114.0
trimmed_Res2_Phage_G4_2_paired	39501.0	40884.0	43039.0	43714.0	45004.0	45383.0	46845.0	46353.0	45915.0	45825.0	45318.0	44770.0	43797.0	42627.0	41425.0	40152.0	39718.0	38309.0	36709.0	35319.0	34252.0	32999.0	31363.0	29645.0	28135.0	26631.0	25286.0	24215.0	23968.0	23249.0	21564.0	19083.0	16085.0	13481.0	11509.0	9962.0	9381.0	8104.0	7159.0	5880.0	5039.0	4611.0	3035.0	1903.0	1414.0	1464.0
trimmed_Res2_Phage_G5_1_paired	15304.0	15519.0	16667.0	17077.0	17624.0	17786.0	18078.0	18203.0	18185.0	18252.0	18117.0	18017.0	17724.0	17509.0	17085.0	16791.0	16372.0	16159.0	15591.0	15085.0	14699.0	14180.0	13660.0	13170.0	12115.0	11835.0	10985.0	10374.0	9644.0	9222.0	8536.0	7836.0	7638.0	7203.0	7270.0	7111.0	7374.0	7898.0	7895.0	7627.0	7553.0	6456.0	6094.0	6182.0	10067.0	36009.0
trimmed_Res2_Phage_G5_2_paired	16681.0	16985.0	18212.0	18823.0	19424.0	19872.0	20280.0	20440.0	20669.0	20696.0	20686.0	20980.0	20653.0	20448.0	20108.0	19752.0	19503.0	19625.0	19004.0	18521.0	18189.0	17906.0	17287.0	16742.0	15665.0	15093.0	14324.0	13823.0	13260.0	12722.0	11398.0	9847.0	8395.0	7097.0	6230.0	5375.0	4256.0	3345.0	2410.0	1732.0	1145.0	890.0	518.0	348.0	224.0	195.0
trimmed_Res2_Phage_G6_1_paired	6591.0	6750.0	7118.0	7278.0	7691.0	7481.0	7859.0	7733.0	7945.0	7837.0	7862.0	7808.0	7939.0	7863.0	7897.0	7782.0	7827.0	7960.0	7851.0	8094.0	7993.0	7930.0	7888.0	7685.0	7633.0	7658.0	7425.0	7264.0	7044.0	7033.0	7019.0	6983.0	7155.0	7125.0	7642.0	8164.0	9178.0	10416.0	11255.0	11870.0	11644.0	10326.0	9683.0	9400.0	14870.0	50547.0
trimmed_Res2_Phage_G6_2_paired	8043.0	8185.0	8755.0	9056.0	9433.0	9426.0	10107.0	10140.0	10320.0	10532.0	10635.0	10716.0	11004.0	11057.0	11425.0	11376.0	11677.0	12018.0	12060.0	12627.0	12906.0	12979.0	13188.0	13409.0	13400.0	13599.0	13350.0	13918.0	14590.0	14303.0	13929.0	12110.0	10221.0	8771.0	7666.0	6580.0	5264.0	4050.0	3044.0	2163.0	1511.0	921.0	579.0	414.0	256.0	283.0
trimmed_Res2_Phage_H1_1_paired	23160.0	23879.0	24313.0	24945.0	25619.0	25899.0	26713.0	27038.0	27188.0	28028.0	28146.0	28347.0	28862.0	28896.0	29104.0	29519.0	29416.0	29878.0	29974.0	30012.0	29957.0	30270.0	30418.0	29877.0	29805.0	29387.0	29010.0	28475.0	27828.0	26802.0	25544.0	24004.0	23128.0	22127.0	21114.0	19968.0	19776.0	18836.0	17739.0	17281.0	16630.0	15176.0	15612.0	18081.0	33211.0	140129.0
trimmed_Res2_Phage_H1_2_paired	25611.0	26333.0	27131.0	27896.0	28829.0	29179.0	30440.0	31093.0	31397.0	32484.0	32835.0	33827.0	33998.0	34215.0	34757.0	35326.0	35710.0	36542.0	36466.0	36852.0	37393.0	38268.0	38058.0	38063.0	37865.0	37522.0	36814.0	36260.0	35781.0	34881.0	33115.0	31779.0	29808.0	28149.0	26765.0	25042.0	23349.0	19680.0	15866.0	12612.0	9721.0	8263.0	5048.0	3325.0	2324.0	2449.0
trimmed_Res2_Phage_H2_1_paired	64699.0	67128.0	69363.0	70542.0	72546.0	73488.0	75030.0	75368.0	75430.0	75554.0	75753.0	75167.0	73981.0	73136.0	72242.0	70534.0	68933.0	67937.0	65540.0	63294.0	61972.0	59210.0	56745.0	54103.0	50807.0	47554.0	43505.0	39352.0	35559.0	32301.0	29482.0	27078.0	25783.0	24202.0	24095.0	24095.0	25691.0	27939.0	29405.0	30351.0	29429.0	24946.0	22229.0	19939.0	27009.0	74114.0
trimmed_Res2_Phage_H2_2_paired	68640.0	71015.0	73599.0	75422.0	77482.0	78887.0	80913.0	81166.0	81607.0	82380.0	82410.0	82026.0	80747.0	79603.0	78743.0	77183.0	75316.0	75178.0	72741.0	70873.0	69523.0	66922.0	64274.0	61599.0	59123.0	56783.0	54197.0	54582.0	55301.0	55423.0	52017.0	43638.0	35451.0	27942.0	21045.0	15979.0	11745.0	7976.0	5115.0	3374.0	1867.0	1177.0	711.0	370.0	233.0	262.0
trimmed_Res2_Phage_H3_1_paired	31754.0	31026.0	29823.0	28518.0	27651.0	26379.0	26020.0	25039.0	24948.0	24127.0	23904.0	23753.0	23693.0	23864.0	23844.0	24374.0	24525.0	24639.0	25113.0	25784.0	25317.0	25985.0	25707.0	25969.0	25552.0	25920.0	25480.0	25564.0	24932.0	24501.0	24020.0	23760.0	23714.0	23465.0	23632.0	23876.0	24048.0	24750.0	24922.0	25192.0	25205.0	24595.0	27859.0	31975.0	65727.0	369271.0
trimmed_Res2_Phage_H3_2_paired	36738.0	35896.0	35197.0	34193.0	33291.0	32483.0	32539.0	31782.0	31834.0	30981.0	31174.0	31421.0	31345.0	32120.0	32110.0	32474.0	33400.0	33889.0	34638.0	35782.0	36551.0	38097.0	36220.0	36752.0	36754.0	37022.0	36673.0	36503.0	36723.0	36864.0	38419.0	37551.0	38373.0	37041.0	38844.0	42223.0	46279.0	48607.0	51267.0	46300.0	38876.0	26351.0	16524.0	9549.0	6206.0	5860.0
trimmed_Res2_Phage_H4_1_paired	7090.0	7300.0	7756.0	7951.0	8156.0	8162.0	8366.0	8481.0	8722.0	8858.0	8941.0	8930.0	9013.0	9119.0	9040.0	9097.0	9229.0	9228.0	9112.0	9190.0	8933.0	9026.0	9043.0	8860.0	9051.0	8714.0	8637.0	8678.0	8713.0	8511.0	8368.0	8017.0	8121.0	7965.0	7709.0	7420.0	7292.0	7022.0	6561.0	6361.0	6428.0	6292.0	7339.0	9299.0	21149.0	111722.0
trimmed_Res2_Phage_H4_2_paired	8459.0	8685.0	9236.0	9488.0	9705.0	9782.0	10014.0	10299.0	10597.0	10699.0	10833.0	11259.0	11192.0	11280.0	11228.0	11369.0	11530.0	11707.0	11543.0	11670.0	11733.0	11892.0	11976.0	11903.0	12113.0	11860.0	11941.0	12171.0	12446.0	12534.0	12490.0	12596.0	12990.0	13342.0	13931.0	14812.0	15129.0	14687.0	13258.0	11123.0	9420.0	8571.0	5233.0	3486.0	2376.0	2384.0
trimmed_Res2_Phage_H5_1_paired	2601.0	2618.0	2544.0	2555.0	2643.0	2700.0	2797.0	2694.0	2681.0	2782.0	2734.0	2727.0	2726.0	2793.0	2745.0	2867.0	2801.0	2933.0	2804.0	2748.0	2809.0	2801.0	2700.0	2625.0	2628.0	2564.0	2548.0	2486.0	2358.0	2350.0	2306.0	2299.0	2353.0	2172.0	2200.0	2213.0	2136.0	2234.0	2097.0	2051.0	1927.0	1662.0	1593.0	1847.0	4368.0	26580.0
trimmed_Res2_Phage_H5_2_paired	3084.0	3107.0	3151.0	3138.0	3302.0	3341.0	3502.0	3430.0	3429.0	3519.0	3548.0	3787.0	3698.0	3708.0	3710.0	3804.0	3810.0	3941.0	3844.0	3730.0	3781.0	3705.0	3613.0	3525.0	3345.0	3379.0	3258.0	3155.0	3128.0	2980.0	2943.0	2769.0	2625.0	2550.0	2740.0	3009.0	3190.0	3341.0	3063.0	2560.0	2191.0	1975.0	1156.0	760.0	527.0	549.0
trimmed_Res2_Phage_H6_1_paired	23008.0	24073.0	25242.0	25706.0	26725.0	27192.0	27147.0	27629.0	27915.0	27893.0	27802.0	27735.0	27132.0	26625.0	26306.0	26082.0	25326.0	24614.0	24281.0	23406.0	22456.0	21770.0	21082.0	20208.0	19118.0	18317.0	17524.0	16771.0	15862.0	14956.0	13898.0	13187.0	12073.0	11287.0	10343.0	9363.0	8430.0	7705.0	6930.0	6764.0	6410.0	6112.0	7461.0	9497.0	20925.0	106386.0
trimmed_Res2_Phage_H6_2_paired	24141.0	25329.0	26624.0	27177.0	28342.0	28827.0	29119.0	29565.0	29991.0	30005.0	30156.0	30608.0	29515.0	28938.0	28820.0	28512.0	27959.0	27323.0	27007.0	26077.0	25420.0	24659.0	24055.0	23332.0	22214.0	21594.0	20654.0	20076.0	19469.0	18602.0	17821.0	17728.0	16809.0	16473.0	16727.0	17184.0	16725.0	15234.0	12910.0	10484.0	8213.0	6815.0	3943.0	2290.0	1639.0	1569.0
trimmed_Res2_Phage_I1_1_paired	43799.0	44456.0	45518.0	45361.0	46064.0	45708.0	45385.0	45324.0	45034.0	44442.0	43852.0	43762.0	42927.0	43013.0	42529.0	41961.0	41080.0	40816.0	39916.0	39211.0	38359.0	38402.0	37414.0	36870.0	35667.0	35044.0	33836.0	32774.0	31692.0	30446.0	29089.0	27260.0	26529.0	25559.0	24636.0	23132.0	22795.0	22091.0	21397.0	20766.0	19960.0	18057.0	18301.0	19455.0	32904.0	161402.0
trimmed_Res2_Phage_I1_2_paired	46091.0	46641.0	48103.0	48123.0	48988.0	48753.0	48921.0	48892.0	48790.0	48285.0	48125.0	48213.0	47404.0	47524.0	47002.0	46415.0	46071.0	45925.0	44754.0	44488.0	44300.0	44543.0	42945.0	42450.0	41421.0	40956.0	40082.0	39792.0	39611.0	39077.0	38856.0	36654.0	35328.0	32829.0	31542.0	30285.0	29135.0	26869.0	24840.0	22029.0	19022.0	14981.0	10706.0	7072.0	5213.0	5949.0
trimmed_Res2_Phage_I2_1_paired	13715.0	14930.0	16641.0	17699.0	18939.0	20341.0	21865.0	23136.0	24785.0	26096.0	27824.0	29003.0	30428.0	32027.0	33635.0	35202.0	36592.0	37667.0	38636.0	39755.0	40038.0	40729.0	40915.0	41134.0	40658.0	40224.0	38965.0	37665.0	36418.0	35044.0	33342.0	31526.0	29922.0	28087.0	26462.0	24589.0	23128.0	21373.0	19004.0	18156.0	16975.0	14665.0	15069.0	16605.0	30908.0	147687.0
trimmed_Res2_Phage_I2_2_paired	15078.0	16300.0	18253.0	19368.0	20773.0	22191.0	24072.0	25205.0	27007.0	28663.0	30532.0	32445.0	33327.0	35016.0	36606.0	38484.0	39801.0	41043.0	42330.0	43357.0	43941.0	44646.0	44530.0	45190.0	44753.0	44576.0	43529.0	43580.0	43857.0	43645.0	43095.0	40895.0	38152.0	35567.0	33658.0	31978.0	30531.0	27970.0	24358.0	20652.0	18038.0	17612.0	11990.0	8087.0	6326.0	7197.0
trimmed_Res2_Phage_I3_1_paired	10931.0	11970.0	12675.0	13282.0	13987.0	14953.0	14949.0	15811.0	16363.0	16772.0	17440.0	17643.0	18248.0	18107.0	18798.0	18862.0	19127.0	18934.0	19285.0	19438.0	19621.0	19420.0	19206.0	18761.0	18414.0	18154.0	16942.0	16555.0	15603.0	14751.0	13950.0	12774.0	12097.0	11725.0	11670.0	11294.0	11691.0	11908.0	12640.0	12888.0	12913.0	11382.0	10078.0	8505.0	11046.0	31218.0
trimmed_Res2_Phage_I3_2_paired	11684.0	12620.0	13412.0	14185.0	14884.0	15929.0	16189.0	16908.0	17612.0	18116.0	18768.0	19045.0	19818.0	19678.0	20210.0	20427.0	20650.0	20675.0	21242.0	21493.0	21821.0	21789.0	21669.0	21226.0	21276.0	21567.0	20897.0	21904.0	22957.0	24441.0	25316.0	23794.0	20539.0	17396.0	13839.0	10599.0	8398.0	6065.0	4320.0	3222.0	2248.0	1478.0	914.0	638.0	429.0	494.0
trimmed_Res2_Phage_I4_1_paired	8128.0	9028.0	10316.0	11288.0	12458.0	13579.0	14961.0	16330.0	17539.0	18871.0	20214.0	21532.0	22811.0	24210.0	25011.0	26453.0	27179.0	28380.0	28775.0	29309.0	29866.0	29920.0	29934.0	29613.0	28901.0	27835.0	26273.0	24793.0	23017.0	21937.0	20448.0	18578.0	17750.0	17422.0	17068.0	16586.0	17126.0	17960.0	18570.0	18228.0	16955.0	13897.0	11521.0	9702.0	13256.0	49648.0
trimmed_Res2_Phage_I4_2_paired	10519.0	11409.0	12999.0	14559.0	15718.0	17078.0	18824.0	20363.0	21484.0	23181.0	24681.0	26457.0	27545.0	28865.0	29736.0	31116.0	32102.0	33085.0	33547.0	34033.0	34572.0	34578.0	34234.0	33620.0	32967.0	32274.0	31042.0	30822.0	30710.0	30622.0	28586.0	24720.0	20580.0	16551.0	13352.0	10978.0	9744.0	8016.0	6768.0	5415.0	4452.0	4009.0	2717.0	1778.0	1313.0	1455.0
trimmed_Res2_Phage_I5_1_paired	35521.0	35993.0	37335.0	37280.0	37800.0	37734.0	38269.0	38122.0	38094.0	37706.0	37595.0	37652.0	37226.0	36681.0	36543.0	36195.0	35455.0	35363.0	34510.0	34312.0	33080.0	32998.0	32259.0	32047.0	30950.0	30201.0	29116.0	28283.0	26949.0	25666.0	24637.0	23705.0	22554.0	21705.0	21297.0	20739.0	20417.0	20167.0	19793.0	19819.0	19066.0	17193.0	17181.0	17916.0	32096.0	141713.0
trimmed_Res2_Phage_I5_2_paired	36970.0	37406.0	38916.0	39145.0	39732.0	39662.0	40454.0	40329.0	40571.0	40276.0	40184.0	40673.0	39978.0	39350.0	39452.0	39135.0	38534.0	38583.0	37890.0	37772.0	37142.0	37391.0	36680.0	37027.0	36188.0	36097.0	35405.0	36475.0	37923.0	39168.0	39426.0	38046.0	35049.0	31875.0	30134.0	28570.0	26124.0	23891.0	20256.0	16941.0	14615.0	13424.0	8741.0	5991.0	4472.0	4870.0
trimmed_Res2_Phage_I6_1_paired	16946.0	18192.0	18948.0	19723.0	20731.0	21670.0	23120.0	23498.0	24925.0	25926.0	27039.0	27817.0	29282.0	30647.0	31159.0	32159.0	33223.0	34007.0	34664.0	35367.0	35877.0	36138.0	36557.0	36222.0	36128.0	35882.0	35088.0	34941.0	34027.0	33101.0	31940.0	30276.0	29191.0	28177.0	26900.0	25620.0	24291.0	23391.0	22008.0	20971.0	19653.0	17554.0	17973.0	19363.0	34376.0	204832.0
trimmed_Res2_Phage_I6_2_paired	18530.0	19779.0	20779.0	21755.0	22810.0	23914.0	25381.0	26085.0	27342.0	28471.0	29594.0	30817.0	32117.0	33638.0	34425.0	35251.0	36577.0	37455.0	38344.0	39362.0	40505.0	41574.0	40792.0	40684.0	41028.0	40735.0	40094.0	40219.0	40151.0	39733.0	39902.0	37775.0	37349.0	35671.0	34797.0	35343.0	36338.0	36171.0	36718.0	35252.0	31804.0	24441.0	17538.0	12176.0	9552.0	10752.0
trimmed_Res2_Phage_J1_1_paired	30819.0	32364.0	33739.0	34606.0	35608.0	36565.0	37186.0	37841.0	38597.0	38585.0	39055.0	38763.0	38740.0	38549.0	38201.0	38013.0	37899.0	37695.0	37758.0	37262.0	37033.0	36688.0	37011.0	36082.0	35591.0	34575.0	33215.0	32866.0	32075.0	31747.0	30076.0	27736.0	27458.0	27350.0	27525.0	27615.0	28486.0	29304.0	30345.0	29428.0	27147.0	23209.0	18795.0	16158.0	25957.0	117767.0
trimmed_Res2_Phage_J1_2_paired	34362.0	35839.0	38155.0	39428.0	40736.0	42245.0	43248.0	44647.0	44932.0	45130.0	46379.0	47209.0	46791.0	47167.0	46697.0	46458.0	47325.0	47619.0	47277.0	47444.0	47532.0	47945.0	47492.0	46743.0	46561.0	46139.0	44435.0	43353.0	42862.0	41874.0	38685.0	33845.0	28699.0	23345.0	19665.0	17746.0	18530.0	15667.0	14599.0	13016.0	11360.0	11083.0	7041.0	4617.0	3386.0	3776.0
